"state","county","inperson","total_votes","inperson_pct","pre_covid_cases","post_covid_cases","pre_week_diff","num_prec_pc","pop_2018","med_age","medIncome_2018","pctPovty_2018","unplmtRate_2018","noins_u65_2018","pctUrban_2010","pct_vet","avg_householdsize","pct_snap","pctno_hs","pctcollege","popDens","pct_black","pct_hisp","pct_asian","pct65plus","pct4064","pct1840","pctTrump_2016","inperson_1000","turnout","pre_election_rate","post_election_rate","state_pre_rate","state_post_rate","state_inperson_rate"
"South Carolina","Darlington",13730,32417,0.42354320264059,204,208,10,47.902757402473,66802,39.6,37206,23.5,4.1,125,42.2,0.0686356695907308,2.54,0.229918265920182,17.9,17.2,122.4,0.411933774437891,0.0210622436453998,0.0046256100116763,0.146597407263256,0.326906380048502,0.247103380138319,0.505230125523,13.73,0.205532768479986,305.380078440765,311.367923116074,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Dillon",7105,13101,0.542325013357759,66,105,6,62.0935324683813,30599,36.7,33159,32.1,4.8,147,30.5,0.0611457890780744,2.65,0.275303114480865,25.1,11.1,79.2,0.469688551913461,0.0285303441288931,0.0054903755024674,0.13591947449263,0.312003660250335,0.257688159743782,0.481959644323,7.105,0.232197130625184,215.693323311219,343.148468904213,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Dorchester",30637,77278,0.396451771526178,306,510,4,50.4211096379017,160647,35.6,65468,11,3,107,80.5,0.101794618013408,2.68,0.105510840538572,9.9,27.9,238.2,0.251943702652399,0.0557495627058084,0.0200190479747521,0.0862076478241112,0.322757349966075,0.285707171624742,0.559243071899,30.637,0.190710066169925,190.479747520962,317.46624586827,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Edgefield",6223,13304,0.467754058929645,61,102,3,44.3590122726601,27052,40.3,48818,18.5,3.5,136,26.7,0.0737098920597368,2.56,0.143723199763419,17.6,17.8,53.9,0.350916752920302,0.0604391542214993,0.00536004731627976,0.130267632707378,0.31180689043324,0.224974123909508,0.587598763312,6.223,0.230038444477303,225.491645719355,377.051604317611,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Fairfield",5347,12136,0.440589980224127,36,68,-10,98.205517364521,22402,42.4,39522,23.7,6.2,122,21.7,0.0698151950718686,2.5,0.205428086777966,17.5,17,34.9,0.570083028301045,0.0224533523792519,0.00696366395857513,0.159137577002053,0.349165253102402,0.231497187751094,0.357625311056,5.347,0.238684046067315,160.69993750558,303.544326399429,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Florence",28782,64510,0.446163385521625,342,572,26,45.5996352029184,138159,37.6,47949,18,3.7,123,61.5,0.0740885501487417,2.54,0.19974087826345,15.4,23.1,171.1,0.426689538864641,0.0271788301884061,0.0155907324169978,0.130407718643013,0.316504896532256,0.262436757648796,0.510611043794,28.782,0.208325190541333,247.540876815843,414.015735493164,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Georgetown",15915,36668,0.434029671648304,246,159,-44,54.6193513148806,62249,45.4,46058,19.6,4.5,137,58.5,0.0903307683657569,2.43,0.156066764124725,12.9,27.2,74,0.306398496361387,0.0322093527606869,0.00586354800880335,0.191489019903934,0.329659914215489,0.204163922312005,0.549953996002,15.915,0.255666757698919,395.187071278253,255.42578997253,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Greenville",164305,258155,0.63645871666247,1710,3020,202,29.3652630330233,514213,37.2,61162,11.1,2.9,139,87.4,0.0602240705699778,2.49,0.100374747429567,12.2,34.2,574.7,0.179153385853722,0.092556975416802,0.0261642548904831,0.111978888126127,0.317479332494511,0.279380334608421,0.593627701208,164.305,0.319527122029198,332.547018453442,587.305260660466,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Greenwood",16636,32006,0.519777541710929,140,287,50,70.6803692342489,70741,37.9,43879,18.3,3.6,137,60.2,0.0754442261206373,2.43,0.168289959146747,16.3,23.5,153.2,0.317722395781796,0.0626369432153914,0.0136554473360569,0.149050762641184,0.304929248950397,0.255127860787945,0.590244755245,16.636,0.235167724516193,197.905033855897,405.705319404589,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Hampton",4509,9305,0.484578183772165,29,35,-5,93.018448658984,19351,38.4,35871,25.8,3.5,120,21.5,0.0714174978037311,2.57,0.231719290992714,17.6,11.4,37.7,0.527414603896439,0.0413415327373262,0.00552943000361738,0.14619399514237,0.29895095860679,0.236731951837114,0.396065499204,4.509,0.233011213890755,149.863056172808,180.869205725802,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Horry",79397,179744,0.441722672244971,847,1205,-97,36.0311146109076,344147,41.1,49082,14.3,4.2,172,69.6,0.0865415069723112,2.37,0.115601763200028,10.2,23.6,237.5,0.12724504354244,0.0607792600255124,0.0137673726634258,0.133867213719719,0.334412329614961,0.236936541652259,0.67322875754,79.397,0.230706645706631,246.115758672893,350.141073436642,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Jasper",6814,14394,0.473391690982354,63,69,5,51.7759138448794,28971,34.6,43125,19,3,205,33.3,0.071243657450554,2.73,0.180559870215043,18.5,16.9,37.8,0.410272341306824,0.132132132132132,0.00907804356080218,0.0955783369576473,0.314521417969694,0.245279762521142,0.429093978616,6.814,0.235200717959339,217.458838148493,238.169203686445,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Kershaw",15234,33629,0.453001873383092,208,227,-6,51.8355897060617,65592,40.2,52270,14.5,3.5,117,42.3,0.103716916697158,2.56,0.147792413708989,13.5,19.9,84.9,0.241645322600317,0.0443499207220393,0.00751616050737895,0.134116965483596,0.33310464690816,0.252439321868521,0.604813852814,15.234,0.232253933406513,317.111842907672,346.078790096353,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Lancaster",22018,49868,0.441525627657015,204,479,44,37.7437617949256,95380,39.7,58035,13.3,3.8,123,50,0.0651289578527993,2.51,0.119983224994758,13.6,26.9,139.6,0.211595722373663,0.0558293143216607,0.0154539735793667,0.123055147829734,0.314195848186203,0.242902075906899,0.609499702973,22.018,0.230845040889075,213.881316837912,502.201719438037,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Laurens",19767,30488,0.648353450537917,124,275,60,49.2581425202257,66994,39.9,42099,19.7,3.6,143,35.8,0.0707526047108696,2.51,0.168119533092516,19.5,15.4,93.2,0.248738693017285,0.0507209600859778,0.0057169298743171,0.149087978027883,0.326253097292295,0.247529629519061,0.633451688449,19.767,0.295056273696152,185.091202197212,410.484521001881,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Lee",3976,8431,0.471592930850433,36,38,-14,128.339750320849,17142,38.9,33199,28.1,4.6,117,28,0.0623031151557578,2.54,0.271321899428305,21.3,12.3,46.9,0.636331816590829,0.0253179325632948,0.00420021001050053,0.151440905378602,0.294598063236495,0.228094738070237,0.343896424168,3.976,0.231944930579862,210.010500525026,221.677750554194,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Lexington",86239,144568,0.59652896906646,755,1026,61,32.5388432441227,295032,37.9,60627,12.5,2.9,115,74.7,0.0801879118197348,2.53,0.106876542205591,10.4,30.1,375.4,0.149553268797961,0.062501694731419,0.0217874671222105,0.108839041188752,0.332885924238727,0.276508988855446,0.655558200428,86.239,0.292303885680197,255.904444263673,347.758887171561,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Marion",5913,14704,0.402135473340588,122,61,16,54.7698057282773,31039,39.9,34365,25.5,5.5,137,39.2,0.0721672734302007,2.52,0.283449853410226,19.2,14.4,67.6,0.562743645091659,0.0294146074293631,0.0066690292857373,0.15631946905506,0.321337671961081,0.247011823834531,0.382218470845,5.913,0.190502271336061,393.053899932343,196.526949966172,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Marlboro",3724,11446,0.325353835401013,92,157,-8,56.8224865520115,26398,38.8,33534,30,5.1,130,45,0.0704977649821956,2.47,0.256610349268884,24.1,9.4,60.3,0.506174710205319,0.032653988938556,0.00458368058186226,0.143154784453368,0.300174255625426,0.221872869156754,0.411185163721,3.724,0.141071293279794,348.511250852337,594.742025911054,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","McCormick",1849,5697,0.324556784272424,20,30,6,116.896918172157,9410,50,44683,18.6,3.6,127,0,0.103719447396387,2.22,0.143251859723698,18.7,20.2,28.5,0.451009564293305,0.0137088204038257,0.00573857598299681,0.260255047821467,0.293198724760893,0.141870350690755,0.508341323106,1.849,0.196493092454835,212.539851222104,318.809776833156,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Newberry",9350,18631,0.501851752455585,131,178,9,77.8816199376947,38520,39.9,48029,17.1,3.1,144,32.2,0.0639667705088266,2.47,0.161889927310488,19,17.1,59.5,0.299844236760125,0.0763239875389408,0.00659397715472482,0.154698857736241,0.320508826583593,0.238110072689512,0.596070259006,9.35,0.242731048805815,340.083073727934,462.097611630322,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Oconee",20984,40668,0.515983082521885,236,550,6,39.5539337025034,78374,43.4,50529,14.4,3.3,154,35.1,0.0874269528159849,2.4,0.114272590399878,16.1,24.6,118.6,0.0732130553499885,0.0574552785362493,0.00940362875443387,0.179983157679843,0.330900553755072,0.234465511521678,0.718640023859,20.984,0.267741853165591,301.120269477123,701.763339883124,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Orangeburg",15532,41205,0.376944545564859,122,247,6,60.9657901396462,86934,38.1,37134,25.9,5.8,127,36.2,0.0633239008903306,2.49,0.248257298640348,14.4,19.5,83.6,0.616122575747118,0.0236271194239308,0.00997308302850438,0.157981917316585,0.307187061448915,0.244944440610118,0.306743251597,15.532,0.178664274046978,140.336347113903,284.123588009294,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Pickens",33186,57546,0.576686476905432,746,1066,98,48.8246076022315,124937,34.9,48794,16.6,3.4,135,64.2,0.0594459607642252,2.48,0.0923105245043502,15.1,24.5,240.2,0.0682263860985937,0.037578939785652,0.0206824239416666,0.128008516292211,0.295452908265766,0.297918150747977,0.738597532279,33.186,0.265621873424206,597.100938873192,853.230027934079,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Richland",57042,193822,0.29430095654776,979,1475,83,35.9403342209872,414576,32.6,52611,16.7,3.4,109,90.9,0.0951043958164486,2.43,0.133193913781792,8.9,37.7,507.9,0.473020628304581,0.0519253405889391,0.0294758982671452,0.0905527575161128,0.28238971865231,0.308903554474933,0.311410861865,57.042,0.137591177492185,236.144880552661,355.785187758095,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Saluda",5372,9274,0.579253827905974,16,37,14,87.6168224299065,20544,39.6,46019,14.9,3.1,191,19.5,0.0639602803738318,2.61,0.157028816199377,20.8,16.1,43.9,0.241043613707165,0.162091121495327,0.00355334890965732,0.155519859813084,0.328173676012461,0.253163940809969,0.645519336371,5.372,0.26148753894081,77.8816199376947,180.101246105919,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Spartanburg",84755,148655,0.570145639231778,1162,1679,12,31.2213273524314,313888,38,53567,13.6,3.1,127,72.6,0.0635162860638189,2.53,0.112425451116322,14.7,23.8,351.9,0.205191023549801,0.0709138291365073,0.0248751146905903,0.121785477622591,0.315775053522275,0.272874401060251,0.630011672862,84.755,0.270016693852584,370.195738607401,534.904169640126,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Sumter",17069,48920,0.348916598528209,220,304,-8,54.4539582394472,106512,35.4,45181,18.7,4,126,68,0.123056557007661,2.59,0.203000600871263,16.4,18.5,161.6,0.472669746131891,0.0406714736367733,0.0148809523809524,0.130698888388163,0.294070151719994,0.283094862550698,0.42528605158,17.069,0.160254243653297,206.549496770317,285.41385008262,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Union",7631,13257,0.575620426944256,93,140,5,83.910981393652,27410,41.9,40686,20.4,4.1,118,34.6,0.0684056913535206,2.38,0.199087924115286,18.6,12.1,56.3,0.317256475738781,0.0168551623495075,0.00372126960963152,0.173987595767968,0.342247354979934,0.237796424662532,0.58393315132,7.631,0.278402043049982,339.292229113462,510.762495439621,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","Williamsburg",6587,15985,0.412073819205505,77,84,1,91.4853296739201,30606,40.2,32814,26,5.4,121,18.1,0.0617199241978697,2.53,0.277494608900216,19.3,12.7,36.9,0.643533947591975,0.021401032477292,0.00810298634254721,0.16464092008103,0.321244200483565,0.236587597203163,0.323144394976,6.587,0.215219238057897,251.58465660328,274.45598902176,262.404932056182,410.493286261338,0.233667451658859
"South Carolina","York",74267,144050,0.515564040263797,702,1556,18,35.0214141355183,274118,37.2,64904,9.8,3.3,98,77,0.0646582858477006,2.59,0.0929198374422694,10.4,32,332.2,0.189075507628102,0.0574643036940296,0.0246390240699261,0.0934852873579991,0.337770595145156,0.269500725964731,0.584042318713,74.267,0.270930767041931,256.094090865977,567.638754113192,262.404932056182,410.493286261338,0.233667451658859
"Virginia","Accomack",8468,17225,0.491611030478955,21,88,5,52.4497099839566,32412,44.7,42879,17.3,3.8,170,0,0.0894421819079353,2.37,0.148401826484018,18.7,18.5,73.8,0.279711218067382,0.0933913365420215,0.00780575095643589,0.195483154387264,0.33135875601629,0.221183512279403,0.544715963186,8.468,0.261261261261261,64.7908182154758,271.504381093422,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Albemarle",21533,65087,0.330834114339269,140,185,12,28.5141374933314,108718,38.2,80392,8.7,2.7,97,55,0.0611398296510237,2.41,0.0437921963244357,8.6,53.5,137.3,0.0943082102319763,0.0594933681635056,0.0558509170514542,0.129914089663165,0.304402214904616,0.25858643462904,0.342608757616,21.533,0.198062878272227,128.773524163432,170.165014073107,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Alexandria City",16832,83009,0.2027731932682,217,668,31,19.3110322058182,160530,35.6,99425,10.1,2.2,114,100,0.0902385846882203,2.03,0.0569301688157977,7.5,62.1,9314.3,0.219996262380863,0.167488942876721,0.067308291285118,0.0797732511057123,0.320899520338877,0.376783155796424,0.178008711551,16.832,0.104852675512365,135.177225440728,416.121597209244,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Alleghany",5489,8207,0.668819300597051,31,82,-11,87.1898054996647,14910,45.8,46538,14.8,3.8,104,47.6,0.0758551307847082,2.32,0.131991951710262,14.4,15.4,36.5,0.0460093896713615,0.0146210596914822,0.00288397048960429,0.221663313212609,0.345137491616365,0.219919517102616,0.666986038872,5.489,0.368142186452046,207.914151576123,549.966465459423,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Amelia",3541,7949,0.445464838344446,10,54,0,46.1077384154307,13013,42.7,57280,9.9,3.2,136,0,0.0754629985399216,2.61,0.109966956120802,16.5,15.9,35.7,0.203873050026896,0.028586797817567,0.00614769845539076,0.153615615154077,0.358487666179974,0.239145469914701,0.668656716418,3.541,0.272112502881734,76.8462306923845,414.969645738877,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Amherst",8574,17252,0.496985856712265,102,141,10,37.8955346428346,31666,42,50580,13,3.3,121,36.3,0.0785069159350723,2.45,0.104844312511842,14.8,19.2,68.3,0.188751342133519,0.0259584412303417,0.00549485252321102,0.16831933303859,0.326533190172425,0.242436682877534,0.635914006858,8.574,0.270763595023053,322.112044464094,445.272532053306,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Appomattox",4675,9400,0.497340425531915,41,54,3,63.1273278202134,15841,42.8,51131,13.5,3.6,118,0,0.0779622498579635,2.47,0.149422384950445,15.9,19.8,44.9,0.188561328198977,0.0164762325610757,0.00340887570229152,0.164572943627296,0.327693958714728,0.254592513098921,0.718380688962,4.675,0.295120257559498,258.822044062875,340.887570229152,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Arlington",23124,131704,0.175575533013424,368,919,28,23.1558472724517,237521,33.4,120950,6.3,2,67,100,0.0661583607344193,2.09,0.0286164170747008,5.9,74.6,7993.5,0.0903835871354533,0.157901827627873,0.110339717330257,0.0760101212103351,0.29541387919384,0.412712981167981,0.168881552487,23.124,0.097355602241486,154.93366902295,386.91315715242,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Augusta",21277,42597,0.499495269619926,94,307,14,34.456710444359,75457,42.9,60556,9,2.7,104,33.6,0.0695097870310243,2.49,0.0681050134513697,12.6,23.5,76.3,0.0437865274262163,0.0287581006400997,0.00670580595570987,0.156897305750295,0.338086592363863,0.227242005380548,0.713346608112,21.277,0.281975164663318,124.574260837298,406.854234862239,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Bath",1751,2515,0.696222664015905,4,23,-2,186.393289841566,4292,47.5,50564,10.7,2.5,126,0,0.0803821062441752,2.16,0.0603448275862069,12.8,14.9,8.9,0.0454333643988816,0.0239981360671016,0.00442684063373719,0.245107176141659,0.357409133271202,0.214352283317801,0.690147124387,1.751,0.407968313140727,93.1966449207828,535.880708294501,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Bedford",24488,49117,0.498564651749903,248,293,16,41.9063583374605,78747,44.3,61186,10.4,3.1,103,21.6,0.086149313624646,2.49,0.0682692674006629,10.2,28.9,91.2,0.0699201239412295,0.0227310246739558,0.0125084130189087,0.141554598905355,0.363467814646907,0.225557799027265,0.724837623856,24.488,0.310970576656889,314.932632354248,372.077666450785,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Bland",2178,3532,0.616647791619479,9,89,9,127.125377403464,6293,43.6,47681,14.1,3.2,92,0,0.0734149054505006,2.39,0.0772286667726045,8.5,17.4,19.1,0.0386143333863022,0.0084220562529795,0.00572064198315589,0.188304465278881,0.32623549976164,0.19227713332274,0.823303457106,2.178,0.346098839980931,143.016049578897,1414.26982361354,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Botetourt",18729,21332,0.877976748546784,67,168,5,33.0558644108543,33277,44.9,71874,7.4,2.7,81,35.9,0.0845028097484749,2.5,0.0465787180334766,7.4,28.7,61.3,0.0313129188328275,0.0181206238543138,0.00820386453105749,0.163025513117168,0.364696336809208,0.216876521321033,0.717182554584,18.729,0.562821167773537,201.340265047931,504.85320191123,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Bristol City",3107,7929,0.391852692647244,75,100,27,30.336124256765,16482,41.3,36903,20.5,3.7,104,100,0.0819075354932654,2.21,0.233284795534522,16.3,24.1,1370.6,0.0615823322412329,0.0260890668608179,0.00946487076811067,0.205132872224245,0.325081907535493,0.255733527484529,0.701119724376,3.107,0.188508676131537,455.041863851474,606.722485135299,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Brunswick",3807,8238,0.462126729788784,22,23,-12,85.44921875,16384,41.3,41803,22.5,4.9,127,24.5,0.07476806640625,2.4,0.19921875,21,14.3,30.8,0.5460205078125,0.02392578125,0.00994873046875,0.1759033203125,0.295654296875,0.19921875,0.398299542184,3.807,0.23236083984375,134.27734375,140.380859375,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Buchanan",6938,10069,0.689045585460324,53,95,1,84.8216389425569,21221,43.8,32144,27.6,5.5,129,0,0.0402431553649687,2.3,0.209603694453607,29.7,10.6,47.9,0.0306771594175581,0.00730408557560907,0.00447669761085717,0.182272277461006,0.355449790302059,0.217190518825692,0.790889370933,6.938,0.326940294990811,249.752603553084,447.669761085717,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Buckingham",7238,8246,0.877758913412564,37,76,13,64.7096888052238,16999,41.7,45889,20.2,4.4,140,0,0.0610035884463792,2.48,0.149714689099359,22.1,11.3,29.6,0.336255073827872,0.0250602976645685,0.00447085122654274,0.144243779045826,0.295076180951821,0.210600623566092,0.54489291598,7.238,0.425789752338373,217.659862344844,447.085122654274,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Buena Vista City",976,2791,0.34969544965962,5,94,1,48.1000481000481,6237,37.6,43390,15.2,3.1,98,96.1,0.0599647266313933,2.4,0.12987012987013,17.5,15.9,992,0.0551547218213885,0.0272566939233606,0.0076960076960077,0.171236171236171,0.296937630270964,0.265832932499599,0.597912317328,0.976,0.156485489818823,80.1667468334135,1507.13484046817,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Campbell",15269,30403,0.502220175640562,155,262,43,30.9242719153039,54973,41.1,51525,11.3,3.3,117,38.9,0.0736543394029796,2.42,0.116348025394284,14,22.5,108.8,0.144143488621687,0.0275953649973623,0.0108053044221709,0.157986647990832,0.337638477070562,0.265293871536936,0.714306708796,15.269,0.277754534043985,281.956596874829,476.597602459389,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Caroline",8467,16488,0.513524987869966,40,112,18,42.2461978421942,30772,38.9,67335,9.7,3.5,113,21.6,0.0871896529312362,2.68,0.116144546990771,14.4,20.1,54.1,0.268555829975302,0.0503704666580008,0.00984661380475757,0.121669049785519,0.32604315611595,0.2673209411153,0.503418140813,8.467,0.275152736253737,129.988301052905,363.967242948135,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Carroll",10019,15866,0.631476112441699,78,209,4,60.7369415575651,29636,44.7,41517,15.7,3.6,131,2.9,0.063402618437036,2.32,0.139964907544878,19.2,13.1,63.3,0.00759211769469564,0.0369820488594952,0.00222702119044405,0.19695640437306,0.358111755972466,0.215987312727764,0.784058291013,10.019,0.338068565258469,263.193413416116,705.223376973951,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Charles City",1608,4514,0.356225077536553,8,21,0,57.6285837775537,6941,46.6,56872,12.3,3.9,152,0,0.0910531623685348,2.46,0.120011525716756,21.4,13.3,39.7,0.452096239734909,0.0178648609710416,0.00576285837775537,0.174902751764875,0.384238582336839,0.218412332516928,0.368758344459,1.608,0.231666906785766,115.257167555107,302.550064832157,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Charlotte",3257,6217,0.523886118706772,28,28,8,67.0128999832468,11938,43.7,41382,19.3,3.7,148,0,0.0933154632266711,2.43,0.162757580834311,16.1,10.2,26.5,0.277768470430558,0.0206064667448484,0.00326687887418328,0.196934159825766,0.342268386664433,0.219802311945049,0.600656077348,3.257,0.272826269056793,234.545149941364,234.545149941364,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Charlottesville City",6413,24581,0.260892559293763,116,112,2,20.7826755616518,48117,27.8,56997,23.1,2.5,104,100,0.045659538208949,2.31,0.0846894029137311,9.1,52.6,4246.3,0.179333707421493,0.0574017499012823,0.0757736350977825,0.0834840077311553,0.25616725897292,0.433734438971673,0.132862095358,6.413,0.133279298376873,241.079036515161,232.7659662905,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Chesapeake City",104942,129602,0.809725158562368,280,1098,18,26.3771771474731,242634,37,78846,8.5,3,80,92.4,0.116681915972205,2.75,0.0776766652653791,7.8,32.5,652,0.296083813480386,0.0653082420435718,0.0352794744347453,0.0953947097274084,0.321883989877758,0.289988212698962,0.482781439187,104.942,0.432511519407832,115.400150020195,452.533445436336,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Chesterfield",59639,206350,0.289018657620548,644,1154,42,23.2387335177131,348556,37.6,80734,7.6,2.9,98,94.1,0.0759619688084555,2.69,0.0685485259183603,7.9,39.9,747.1,0.233514844099657,0.0915003614914103,0.0371762356694477,0.0943263062463421,0.33717394048589,0.266817957516152,0.484562548492,59.639,0.171103065217641,184.762276363052,331.080228141246,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Clarke",3565,9521,0.374435458460246,8,53,2,55.0850375266818,14523,44.9,84021,6.5,2.9,106,30.5,0.0814569992425807,2.5,0.0322936032500172,11.3,32.2,79.7,0.0452385870687874,0.0625215175927839,0.0147352475383874,0.157474351029402,0.372925704055636,0.217172760448943,0.57274627967,3.565,0.245472698478276,55.0850375266818,364.938373614267,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Colonial Heights City",3398,9359,0.363072977882252,34,57,-6,33.6454887007234,17833,41.9,56800,10,3.3,100,100,0.108787080132339,2.37,0.127348174732238,9.1,23.2,2315.4,0.157348735490383,0.0628609880558515,0.0400381315538608,0.191667133965121,0.298435484775416,0.263780631413671,0.674142636763,3.398,0.190545617675097,190.657769304099,319.632142656872,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Covington City",1493,2606,0.572908672294705,4,63,0,109.89010989011,5460,42.9,40504,15.4,4.6,105,100,0.0882783882783883,2.23,0.198717948717949,13.7,15.3,1090.1,0.130952380952381,0.0227106227106227,0.0115384615384615,0.204395604395604,0.339010989010989,0.254212454212454,0.56943858168,1.493,0.273443223443223,73.2600732600733,1153.84615384615,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Craig",2054,3230,0.635913312693498,9,18,-9,177.725118483412,5064,44.8,50858,11.9,3.5,89,0,0.082740916271722,2.37,0.116113744075829,7.5,18.5,15.8,0.00355450236966825,0.0148104265402844,0.00157977883096367,0.174960505529226,0.371840442338073,0.220774091627172,0.768318965517,2.054,0.405608214849921,177.725118483412,355.450236966825,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Culpeper",12102,27389,0.441856219650225,127,453,-17,30.8528895659384,51859,38.2,72111,8.7,2.8,125,38.1,0.0697082473630421,2.77,0.0854817871536281,14.8,24.7,123.1,0.140959139204381,0.112825160531441,0.0169690892612661,0.109874852966698,0.322836923195588,0.249194932412889,0.604020464527,12.102,0.233363543454367,244.894810929636,873.522435835631,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Cumberland",2845,5337,0.533071013678096,12,23,4,61.1683148129269,9809,41.6,46300,15.7,3.3,124,4,0.0746253440717708,2.52,0.176878377000714,19,17.5,33.8,0.304822102151086,0.0295646854929147,0.00417983484555001,0.164848608420838,0.337852992150066,0.244163523294933,0.55241025641,2.845,0.290039759404628,122.336629625854,234.47854011622,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Danville City",7613,19742,0.385624556782494,135,194,1,41.7762268694862,40693,42.6,36015,25.6,5.1,112,95.5,0.0799400388273167,2.21,0.281522620598137,18,18.4,1002.8,0.504607672081193,0.046420760327329,0.013417541100435,0.201877472784017,0.303860614847763,0.247364411569557,0.387339624642,7.613,0.187083773621999,331.752389845919,476.740471334136,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Dickenson",3812,7355,0.518286879673691,27,61,9,75.7419265991875,14523,43,35047,25.2,5.2,116,0,0.0554981753081319,2.36,0.203057219582731,24.5,10,48.1,0.0046133718928596,0.0100530193486194,0.00213454520415892,0.183364318666942,0.329339668112649,0.224333815327412,0.770023419204,3.812,0.262480203814639,185.912001652551,420.023411140949,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Dinwiddie",13634,15143,0.900349996698144,68,71,2,49.0728732167268,28529,40.7,57257,12.5,3.5,112,28.8,0.0809351887553016,2.58,0.131865820743805,16.4,17.2,55.6,0.318062322548985,0.0385572575274282,0.00897332538820148,0.134109152090855,0.357636089593046,0.254162431210347,0.550284489766,13.634,0.477899681026324,238.353955624102,248.8695713134,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Emporia City",1347,2403,0.560549313358302,27,28,-1,156.219488381176,5121,37.9,36908,20.7,4.7,101,93.7,0.0554579183753173,2.45,0.347588361648116,22.4,13.4,859.8,0.629564538176137,0.0644405389572349,0.0105448154657293,0.195664909197422,0.313220074204257,0.265182581527045,0.334600760456,1.347,0.263034563561804,527.240773286468,546.768209334114,182.150431719417,389.75378873485,0.211268319971917
"Virginia","Essex",2286,6320,0.361708860759494,12,27,6,45.7917391702537,10919,43.2,50785,13.7,3.9,120,22.7,0.0753732026742376,2.43,0.177855114937265,17.2,16.5,43.4,0.375858595109442,0.0388313948163751,0.0106236834874989,0.177305614067222,0.346277131605458,0.235827456726806,0.496264475159,2.286,0.2093598314864,109.900174008609,247.27539151937,182.150431719417,389.75378873485,0.211268319971917
